Order_ID,Order_Date,Customer_Age,Gender,Location,Product_Category,Quantity,Unit_Price
ORD10798,2026-01-01,46,Female,New York,Electronics,2,599.99
ORD10799,2025-03-09,65,Non-binary,Miami,Electronics,4,49.99
ORD10800,2025-07-07,62,Male,Seattle,Home & Kitchen,4,24.99
ORD10801,2025-08-31,20,Male,Miami,Beauty,1,9.99
ORD10802,2025-02-14,34,Female,Seattle,Home & Kitchen,4,12.99
ORD10803,2025-09-17,33,Female,Los Angeles,Electronics,2,299.99
ORD10804,2025-02-14,54,Male,Los Angeles,Beauty,5,75.0
ORD10805,2025-05-15,48,Male,Seattle,Clothing,1,14.99
ORD10806,2025-10-14,20,Male,Los Angeles,Home & Kitchen,4,85.0
ORD10807,2025-01-06,41,Male,New York,Electronics,5,1099.99
ORD10808,2025-09-29,18,Male,Los Angeles,Home & Kitchen,4,85.0
ORD10809,2025-04-20,30,Female,Houston,Beauty,1,29.99
ORD10810,2025-03-30,42,Female,Seattle,Electronics,2,599.99
ORD10811,2025-09-19,27,Female,New York,Beauty,5,9.99
ORD10812,2025-03-26,33,Female,Houston,Home & Kitchen,3,85.0
ORD10813,2025-07-28,21,Female,New York,Home & Kitchen,1,12.99
ORD10814,2025-04-09,60,Female,Chicago,Beauty,5,18.5
ORD10815,2025-04-26,65,Female,Houston,Beauty,2,29.99
ORD10816,2025-11-03,51,Male,New York,Beauty,4,9.99
ORD10817,2025-02-03,53,Male,Los Angeles,Electronics,3,1099.99
ORD10818,2025-07-21,35,Female,Chicago,Home & Kitchen,3,150.0
ORD10819,2025-08-29,50,Female,Seattle,Clothing,3,14.99
ORD10820,2025-02-16,62,Female,Chicago,Electronics,3,1099.99
ORD10821,2025-05-19,36,Female,Los Angeles,Home & Kitchen,2,150.0
ORD10822,2025-10-17,30,Male,Chicago,Clothing,5,89.99
ORD10823,2025-12-13,44,Male,Miami,Beauty,5,29.99
ORD10824,2025-03-13,62,Male,Seattle,Home & Kitchen,2,150.0
ORD10825,2025-08-25,55,Female,New York,Home & Kitchen,2,85.0
ORD10826,2025-11-03,58,Female,Los Angeles,Beauty,2,75.0
ORD10827,2025-07-20,48,Female,Miami,Beauty,2,75.0
ORD10828,2025-05-11,56,Male,New York,Beauty,1,18.5
ORD10829,2025-02-04,30,Female,Chicago,Beauty,5,18.5
ORD10830,2025-10-26,35,Female,Houston,Clothing,1,89.99
ORD10831,2025-08-07,58,Non-binary,Miami,Electronics,4,49.99
ORD10832,2025-07-18,38,Male,Los Angeles,Electronics,1,1099.99
ORD10833,2025-01-22,22,Male,Miami,Home & Kitchen,1,85.0
ORD10834,2025-12-18,45,Male,Seattle,Electronics,1,299.99
ORD10835,2025-06-22,57,Female,Chicago,Beauty,2,29.99
ORD10836,2025-04-23,57,Female,Chicago,Home & Kitchen,2,85.0
ORD10837,2025-01-12,53,Female,Los Angeles,Clothing,2,14.99
ORD10838,2025-10-05,57,Male,Los Angeles,Electronics,4,1099.99
ORD10839,2025-03-05,24,Male,Houston,Clothing,4,39.99
ORD10840,2025-11-09,28,Female,Los Angeles,Home & Kitchen,1,24.99
ORD10841,2025-05-03,60,Male,Miami,Beauty,2,18.5
ORD10842,2025-04-29,24,Female,Houston,Beauty,2,18.5
ORD10843,2025-07-16,57,Female,New York,Home & Kitchen,4,85.0
ORD10844,2025-08-12,51,Male,New York,Beauty,4,18.5
ORD10845,2025-11-07,31,Male,Seattle,Electronics,2,49.99
ORD10846,2025-07-26,31,Male,Chicago,Beauty,2,75.0
ORD10847,2025-05-29,32,Male,Houston,Electronics,1,599.99
ORD10848,2025-08-20,63,Female,Houston,Home & Kitchen,4,150.0
ORD10849,2025-01-11,49,Male,Houston,Beauty,4,9.99
ORD10850,2025-05-11,40,Male,Chicago,Home & Kitchen,2,12.99
ORD10851,2025-03-28,32,Female,Seattle,Clothing,4,19.99
ORD10852,2025-07-06,21,Female,New York,Clothing,5,19.99
ORD10853,2025-12-23,53,Male,New York,Home & Kitchen,2,12.99
ORD10854,2025-05-31,27,Female,Chicago,Clothing,4,39.99
ORD10855,2025-06-09,28,Female,Los Angeles,Electronics,5,299.99
ORD10856,2025-12-02,65,Male,Miami,Beauty,2,18.5
ORD10857,2025-05-01,19,Female,Los Angeles,Electronics,1,299.99
ORD10858,2025-05-18,29,Female,Houston,Home & Kitchen,2,85.0
ORD10859,2025-10-01,29,Male,New York,Home & Kitchen,3,85.0
ORD10860,2025-09-20,19,Female,New York,Beauty,2,29.99
ORD10861,2025-01-25,48,Male,Los Angeles,Clothing,5,89.99
ORD10862,2025-05-23,47,Male,Los Angeles,Electronics,2,599.99
ORD10863,2025-11-24,56,Female,New York,Beauty,1,29.99
ORD10864,2025-05-28,47,Female,Houston,Beauty,5,18.5
ORD10865,2025-08-27,59,Female,Chicago,Beauty,5,75.0
ORD10866,2025-07-28,28,Female,Houston,Clothing,2,19.99
ORD10867,2025-02-07,56,Non-binary,Chicago,Electronics,4,49.99
ORD10868,2025-07-12,37,Male,Chicago,Beauty,1,29.99
ORD10869,2025-04-21,45,Female,Los Angeles,Beauty,3,29.99
ORD10870,2025-07-22,33,Male,Los Angeles,Beauty,4,75.0
ORD10871,2025-07-24,47,Female,Chicago,Clothing,2,14.99
ORD10872,2025-08-01,21,Male,Los Angeles,Electronics,3,1099.99
ORD10873,2025-01-28,40,Female,Houston,Beauty,5,9.99
ORD10874,2025-05-31,40,Female,Miami,Beauty,4,9.99
ORD10875,2025-02-04,40,Male,Chicago,Clothing,1,19.99
ORD10876,2025-03-16,65,Female,Chicago,Electronics,5,299.99
ORD10877,2025-04-22,58,Female,New York,Beauty,3,18.5
ORD10878,2025-11-10,47,Male,Chicago,Home & Kitchen,1,150.0
ORD10879,2025-09-22,55,Male,Houston,Beauty,5,18.5
ORD10880,2025-01-19,60,Female,Seattle,Electronics,4,599.99
ORD10881,2025-06-19,60,Female,Seattle,Home & Kitchen,2,85.0
ORD10882,2025-04-11,23,Female,Chicago,Beauty,1,29.99
ORD10883,2025-01-23,37,Male,Los Angeles,Clothing,5,14.99
ORD10884,2025-04-10,44,Female,Los Angeles,Beauty,2,75.0
ORD10885,2025-01-01,22,Male,New York,Home & Kitchen,1,12.99
ORD10886,2025-04-23,47,Female,Los Angeles,Beauty,1,9.99
ORD10887,2025-12-09,47,Female,Chicago,Home & Kitchen,3,12.99
ORD10888,2025-10-23,53,Female,Seattle,Home & Kitchen,5,150.0
ORD10889,2025-03-21,60,Female,Seattle,Home & Kitchen,2,85.0
ORD10890,2025-01-12,45,Female,Chicago,Home & Kitchen,4,12.99
ORD10891,2025-01-27,55,Male,Chicago,Electronics,5,599.99
ORD10892,2025-04-25,32,Female,Los Angeles,Beauty,1,29.99
ORD10893,2025-12-24,52,Female,Houston,Beauty,5,18.5
ORD10894,2025-06-19,37,Male,Los Angeles,Beauty,3,9.99
ORD10895,2025-01-30,45,Male,Houston,Clothing,4,14.99
ORD10896,2025-01-16,39,Female,New York,Home & Kitchen,4,85.0
ORD10897,2025-09-09,43,Female,Houston,Beauty,3,29.99
ORD10898,2025-05-05,57,Female,Chicago,Clothing,5,89.99
ORD10899,2025-07-12,23,Male,New York,Electronics,5,599.99
ORD10900,2025-08-08,49,Female,Seattle,Clothing,1,19.99
ORD10901,2025-08-30,29,Male,Chicago,Home & Kitchen,5,150.0
ORD10902,2025-02-14,20,Male,Chicago,Home & Kitchen,1,24.99
ORD10903,2025-10-26,23,Non-binary,Miami,Electronics,2,599.99
ORD10904,2025-07-20,49,Male,Miami,Home & Kitchen,5,24.99
ORD10905,2025-05-26,26,Male,Miami,Home & Kitchen,5,85.0
ORD10906,2025-02-19,49,Female,Seattle,Home & Kitchen,4,24.99
ORD10907,2025-06-23,60,Male,Houston,Beauty,5,75.0
ORD10908,2025-06-06,36,Female,Houston,Beauty,3,29.99
ORD10909,2025-12-08,38,Male,Houston,Clothing,1,39.99
ORD10910,2025-02-10,21,Female,New York,Clothing,4,19.99
ORD10911,2025-03-06,27,Female,Chicago,Home & Kitchen,5,150.0
ORD10912,2025-05-03,63,Female,Houston,Electronics,2,1099.99
ORD10913,2025-08-31,59,Male,Los Angeles,Beauty,3,29.99
ORD10914,2025-02-03,21,Male,Chicago,Beauty,4,29.99
ORD10915,2025-08-26,60,Non-binary,Seattle,Home & Kitchen,2,12.99
ORD10916,2025-06-17,65,Non-binary,Houston,Home & Kitchen,1,85.0
ORD10917,2025-03-26,34,Male,Houston,Home & Kitchen,1,85.0
ORD10918,2025-03-13,33,Female,Houston,Home & Kitchen,2,85.0
ORD10919,2025-08-02,20,Female,Seattle,Home & Kitchen,5,150.0
ORD10920,2025-07-10,39,Male,Houston,Clothing,2,39.99
ORD10921,2025-06-20,61,Female,Seattle,Home & Kitchen,5,12.99
ORD10922,2025-10-30,57,Female,Los Angeles,Beauty,4,9.99
ORD10923,2025-10-30,53,Male,Houston,Electronics,3,1099.99
ORD10924,2025-01-10,44,Female,New York,Beauty,4,18.5
ORD10925,2025-11-08,54,Male,Chicago,Clothing,3,14.99
ORD10926,2025-06-03,59,Female,Los Angeles,Home & Kitchen,3,12.99
ORD10927,2025-01-03,51,Male,Los Angeles,Beauty,4,29.99
ORD10928,2025-01-02,45,Male,New York,Home & Kitchen,1,12.99
ORD10929,2025-09-14,64,Female,Seattle,Home & Kitchen,4,24.99
ORD10930,2025-10-25,31,Female,Miami,Home & Kitchen,2,24.99
ORD10931,2025-07-19,53,Female,Los Angeles,Clothing,4,19.99
ORD10932,2025-02-10,39,Female,Houston,Electronics,2,299.99
ORD10933,2025-05-13,28,Female,Seattle,Home & Kitchen,2,12.99
ORD10934,2025-08-07,31,Female,Chicago,Electronics,3,1099.99
ORD10935,2025-10-05,62,Female,New York,Electronics,1,599.99
ORD10936,2025-01-02,33,Male,Chicago,Clothing,4,19.99
ORD10937,2025-06-22,25,Female,Miami,Beauty,4,9.99
ORD10938,2025-12-09,57,Male,New York,Home & Kitchen,3,24.99
ORD10939,2025-04-01,42,Female,Miami,Home & Kitchen,5,24.99
ORD10940,2025-02-14,22,Male,Chicago,Clothing,4,39.99
ORD10941,2025-11-20,40,Male,Houston,Beauty,5,9.99
ORD10942,2025-07-26,31,Male,Miami,Beauty,2,9.99
ORD10943,2025-12-03,49,Female,Houston,Beauty,3,75.0
ORD10944,2025-04-12,20,Male,Los Angeles,Electronics,1,1099.99
ORD10945,2025-12-07,41,Female,Houston,Electronics,4,1099.99
ORD10946,2025-02-13,26,Female,Miami,Electronics,4,599.99
ORD10947,2025-09-11,53,Non-binary,Seattle,Home & Kitchen,5,24.99
ORD10948,2025-01-17,58,Male,Chicago,Beauty,1,75.0
ORD10949,2025-02-24,21,Female,Seattle,Clothing,4,89.99
ORD10950,2025-03-20,35,Male,Houston,Electronics,1,1099.99
ORD10951,2025-09-13,37,Female,Houston,Electronics,3,299.99
ORD10952,2025-06-17,29,Female,Los Angeles,Electronics,1,1099.99
ORD10953,2025-02-18,34,Female,Chicago,Electronics,5,599.99
ORD10954,2025-04-19,55,Female,Los Angeles,Electronics,3,1099.99
ORD10955,2025-10-09,52,Female,New York,Home & Kitchen,1,150.0
ORD10956,2025-07-26,20,Male,Houston,Electronics,3,1099.99
ORD10957,2025-01-27,26,Male,Miami,Electronics,4,299.99
ORD10958,2025-01-22,48,Female,Houston,Electronics,2,1099.99
ORD10959,2025-10-30,53,Female,Los Angeles,Electronics,2,1099.99
ORD10960,2025-04-05,59,Female,Seattle,Electronics,4,299.99
ORD10961,2025-04-22,64,Female,Los Angeles,Clothing,1,14.99
ORD10962,2025-12-15,51,Female,Miami,Clothing,5,14.99
ORD10963,2025-05-02,21,Male,Miami,Beauty,5,29.99
ORD10964,2025-05-30,40,Male,Miami,Beauty,3,75.0
ORD10965,2025-05-08,57,Female,New York,Beauty,5,75.0
ORD10966,2025-09-12,18,Non-binary,Houston,Clothing,2,89.99
ORD10967,2025-10-23,29,Female,Miami,Electronics,2,599.99
ORD10968,2025-12-31,20,Male,Los Angeles,Electronics,4,299.99
ORD10969,2025-03-10,31,Male,New York,Electronics,1,599.99
ORD10970,2025-12-23,18,Male,Chicago,Clothing,2,14.99
ORD10971,2025-03-17,64,Female,New York,Home & Kitchen,4,150.0
ORD10972,2025-07-13,60,Female,Chicago,Beauty,2,29.99
ORD10973,2025-04-16,42,Male,Seattle,Clothing,4,14.99
ORD10974,2025-05-21,45,Male,New York,Beauty,2,18.5
ORD10975,2025-02-01,21,Female,Miami,Home & Kitchen,4,85.0
ORD10976,2025-02-26,36,Male,Chicago,Clothing,1,14.99
ORD10977,2025-08-31,51,Male,Houston,Home & Kitchen,2,150.0
ORD10978,2025-08-19,30,Female,Chicago,Beauty,3,18.5
ORD10979,2025-03-24,48,Male,Los Angeles,Electronics,4,599.99
ORD10980,2025-07-16,32,Non-binary,Miami,Clothing,3,19.99
ORD10981,2025-07-09,51,Male,New York,Home & Kitchen,4,150.0
ORD10982,2025-01-11,22,Female,New York,Clothing,3,89.99
ORD10983,2025-05-06,60,Female,Miami,Clothing,5,14.99
ORD10984,2025-01-02,27,Non-binary,Chicago,Beauty,1,75.0
ORD10985,2025-09-04,30,Male,Seattle,Home & Kitchen,3,12.99
ORD10986,2025-12-23,35,Female,Seattle,Beauty,1,75.0
ORD10987,2025-07-14,48,Female,Los Angeles,Home & Kitchen,3,24.99
ORD10988,2025-07-02,48,Female,Miami,Home & Kitchen,2,12.99
ORD10989,2025-08-09,53,Male,New York,Electronics,2,599.99
ORD10990,2025-07-30,20,Male,Houston,Electronics,5,299.99
ORD10991,2025-08-14,63,Male,Seattle,Clothing,3,39.99
ORD10992,2025-02-19,20,Male,Miami,Beauty,3,9.99
ORD10993,2025-11-26,55,Female,Los Angeles,Electronics,2,1099.99
ORD10994,2025-11-10,25,Male,Chicago,Clothing,4,19.99
ORD10995,2025-12-19,35,Female,Seattle,Electronics,2,49.99
ORD10996,2025-07-30,39,Male,Miami,Clothing,1,89.99
ORD10997,2025-08-07,62,Male,Chicago,Beauty,1,29.99
ORD10998,2025-02-19,58,Female,Seattle,Home & Kitchen,2,85.0
ORD10999,2025-03-22,32,Female,Seattle,Clothing,2,39.99
ORD11000,2025-04-12,26,Male,New York,Beauty,5,29.99
ORD11001,2025-03-10,20,Male,Seattle,Clothing,3,89.99
ORD11002,2025-12-18,45,Male,New York,Clothing,4,14.99
ORD11003,2025-01-04,28,Male,Miami,Clothing,1,14.99
ORD11004,2025-02-13,28,Male,Los Angeles,Beauty,4,9.99
ORD11005,2025-04-28,62,Female,Chicago,Home & Kitchen,2,12.99
ORD11006,2025-11-01,52,Female,Los Angeles,Beauty,2,18.5
ORD11007,2025-11-09,46,Male,Chicago,Clothing,2,19.99
ORD11008,2025-07-27,36,Male,Miami,Beauty,5,9.99
ORD11009,2025-03-01,62,Male,New York,Clothing,5,19.99
ORD11010,2025-09-03,43,Female,Miami,Clothing,5,19.99
ORD11011,2025-04-03,52,Female,Los Angeles,Clothing,5,19.99
ORD11012,2025-11-07,52,Female,Los Angeles,Electronics,5,1099.99
ORD11013,2025-10-03,23,Male,Chicago,Clothing,1,39.99
ORD11014,2025-08-07,49,Female,Los Angeles,Clothing,1,39.99
ORD11015,2025-09-23,27,Female,New York,Beauty,3,9.99
ORD11016,2025-08-24,28,Female,Chicago,Electronics,1,299.99
ORD11017,2025-01-14,60,Female,Seattle,Electronics,3,299.99
ORD11018,2025-03-26,65,Female,Miami,Electronics,2,299.99
ORD11019,2025-09-04,24,Male,Miami,Home & Kitchen,5,24.99
ORD11020,2025-01-14,64,Male,Chicago,Home & Kitchen,1,12.99
ORD11021,2025-09-16,59,Male,Chicago,Home & Kitchen,1,85.0
ORD11022,2025-10-07,27,Female,Miami,Beauty,4,75.0
ORD11023,2025-09-25,22,Male,Chicago,Electronics,4,1099.99
ORD11024,2025-08-29,20,Female,Houston,Electronics,5,299.99
ORD11025,2025-01-26,18,Female,Los Angeles,Beauty,3,75.0
ORD11026,2025-02-15,41,Female,Chicago,Clothing,4,14.99
ORD11027,2025-10-16,25,Male,Los Angeles,Home & Kitchen,3,85.0
ORD11028,2025-07-09,60,Male,Chicago,Clothing,1,14.99
ORD11029,2025-10-10,63,Male,Houston,Electronics,2,49.99
ORD11030,2025-05-04,44,Female,Miami,Beauty,1,75.0
ORD11031,2025-11-16,58,Non-binary,Miami,Clothing,1,39.99
ORD11032,2025-02-01,35,Female,New York,Beauty,5,75.0
ORD11033,2025-03-05,53,Female,Seattle,Electronics,3,1099.99
ORD11034,2025-11-26,29,Female,Houston,Beauty,5,29.99
ORD11035,2025-04-10,42,Female,Los Angeles,Electronics,3,49.99
ORD11036,2025-05-05,27,Female,Los Angeles,Beauty,2,75.0
ORD11037,2025-09-25,54,Female,Seattle,Home & Kitchen,3,12.99
ORD11038,2025-03-23,19,Male,Houston,Clothing,5,89.99
ORD11039,2025-08-09,31,Male,Chicago,Electronics,1,49.99
ORD11040,2025-07-19,36,Female,Seattle,Beauty,3,29.99
ORD11041,2025-07-11,36,Female,New York,Clothing,2,14.99
ORD11042,2025-12-12,41,Male,Seattle,Clothing,2,89.99
ORD11043,2025-01-12,60,Male,Houston,Home & Kitchen,3,12.99
ORD11044,2025-05-29,50,Female,Miami,Electronics,1,599.99
ORD11045,2025-07-08,33,Female,Miami,Clothing,3,89.99
ORD11046,2025-03-10,47,Female,Seattle,Electronics,1,1099.99
ORD11047,2025-05-29,61,Female,Chicago,Clothing,2,39.99
ORD11048,2025-04-17,40,Male,Miami,Home & Kitchen,1,150.0
ORD11049,2025-07-22,64,Male,Los Angeles,Electronics,1,299.99
ORD11050,2025-12-31,56,Female,Houston,Electronics,5,299.99
ORD11051,2025-04-12,33,Female,Seattle,Clothing,2,14.99
ORD11052,2025-03-10,43,Female,Los Angeles,Electronics,1,49.99
ORD11053,2025-02-09,23,Female,Miami,Beauty,4,75.0
ORD11054,2025-02-18,47,Non-binary,Houston,Electronics,2,299.99
ORD11055,2025-04-17,19,Non-binary,New York,Electronics,4,1099.99
ORD11056,2025-02-27,53,Male,Miami,Electronics,4,599.99
ORD11057,2025-06-20,48,Female,Houston,Home & Kitchen,5,150.0
ORD11058,2025-03-03,64,Female,New York,Clothing,3,14.99
ORD11059,2025-11-09,40,Male,New York,Electronics,5,1099.99
ORD11060,2025-02-06,25,Female,Seattle,Home & Kitchen,5,24.99
ORD11061,2025-05-30,32,Male,Miami,Beauty,1,75.0
ORD11062,2025-10-28,26,Female,Houston,Clothing,2,39.99
ORD11063,2025-04-21,56,Female,Los Angeles,Electronics,4,599.99
ORD11064,2025-05-21,39,Male,New York,Electronics,1,1099.99
ORD11065,2025-12-23,65,Female,Chicago,Clothing,1,14.99
ORD11066,2025-07-07,58,Male,Chicago,Clothing,4,14.99
ORD11067,2025-08-08,45,Non-binary,Seattle,Electronics,1,299.99
ORD11068,2025-03-07,45,Female,New York,Electronics,1,599.99
ORD11069,2025-09-24,31,Male,Houston,Electronics,4,299.99
ORD11070,2025-03-20,61,Female,Chicago,Clothing,2,19.99
ORD11071,2025-04-22,34,Female,Chicago,Electronics,5,49.99
ORD11072,2025-10-09,29,Male,New York,Beauty,4,18.5
ORD11073,2025-10-15,59,Female,Miami,Clothing,3,89.99
ORD11074,2025-01-21,25,Male,Miami,Electronics,2,49.99
ORD11075,2025-06-25,37,Male,Seattle,Clothing,1,14.99
ORD11076,2025-04-19,32,Female,Miami,Electronics,1,299.99
ORD11077,2025-12-08,41,Female,Seattle,Electronics,5,299.99
ORD11078,2025-07-08,54,Female,New York,Home & Kitchen,5,150.0
ORD11079,2025-04-04,19,Female,Houston,Home & Kitchen,4,85.0
ORD11080,2025-11-03,63,Female,Seattle,Beauty,3,18.5
ORD11081,2025-10-10,59,Female,Miami,Beauty,5,9.99
ORD11082,2025-06-01,27,Female,Chicago,Beauty,2,29.99
ORD11083,2025-06-19,54,Male,New York,Home & Kitchen,2,85.0
ORD11084,2025-04-08,24,Male,Los Angeles,Home & Kitchen,4,85.0
ORD11085,2025-07-26,54,Female,New York,Beauty,5,9.99
ORD11086,2025-08-31,27,Male,New York,Beauty,1,18.5
ORD11087,2025-11-25,46,Male,Los Angeles,Home & Kitchen,5,85.0
ORD11088,2025-11-07,32,Male,Seattle,Home & Kitchen,5,85.0
ORD11089,2025-03-12,60,Female,New York,Home & Kitchen,3,24.99
ORD11090,2025-07-28,60,Male,Los Angeles,Beauty,1,75.0
ORD11091,2025-10-09,27,Male,Chicago,Clothing,3,14.99
ORD11092,2025-02-17,53,Male,Houston,Home & Kitchen,1,12.99
ORD11093,2025-04-21,18,Female,Houston,Electronics,2,599.99
ORD11094,2025-09-28,38,Female,New York,Home & Kitchen,3,85.0
ORD11095,2025-07-24,52,Male,Miami,Home & Kitchen,1,150.0
ORD11096,2025-01-16,28,Female,Los Angeles,Electronics,5,299.99
ORD11097,2025-08-11,56,Male,Houston,Electronics,1,299.99
ORD11098,2025-07-18,50,Male,New York,Clothing,1,89.99
ORD11099,2025-01-25,22,Male,New York,Home & Kitchen,3,24.99
ORD11100,2025-11-19,56,Male,Seattle,Home & Kitchen,4,24.99
ORD11101,2025-07-28,29,Female,Miami,Clothing,4,14.99
ORD11102,2025-11-18,27,Male,Chicago,Clothing,3,89.99
ORD11103,2025-01-09,49,Male,Miami,Home & Kitchen,2,12.99
ORD11104,2025-01-30,63,Female,Los Angeles,Beauty,2,18.5
ORD11105,2025-11-02,26,Male,Miami,Electronics,4,49.99
ORD11106,2025-07-16,21,Non-binary,Miami,Electronics,1,1099.99
ORD11107,2025-07-23,51,Female,Chicago,Electronics,2,599.99
ORD11108,2025-04-14,47,Male,Los Angeles,Home & Kitchen,2,150.0
ORD11109,2025-04-14,40,Female,Houston,Electronics,5,49.99
ORD11110,2025-02-10,47,Male,Los Angeles,Electronics,5,299.99
ORD11111,2025-03-25,18,Male,Los Angeles,Beauty,5,29.99
ORD11112,2025-12-09,38,Male,Houston,Home & Kitchen,1,12.99
ORD11113,2025-04-08,31,Male,Seattle,Home & Kitchen,3,150.0
ORD11114,2025-10-31,21,Female,Los Angeles,Home & Kitchen,2,24.99
ORD11115,2025-07-22,36,Female,New York,Beauty,3,75.0
ORD11116,2025-01-28,33,Female,Seattle,Home & Kitchen,4,24.99
ORD11117,2025-08-29,52,Male,Los Angeles,Beauty,5,18.5
ORD11118,2025-03-29,29,Male,Los Angeles,Electronics,5,49.99
ORD11119,2025-10-02,29,Male,Los Angeles,Home & Kitchen,2,12.99
ORD11120,2025-10-21,52,Male,Houston,Beauty,4,29.99
ORD11121,2025-04-29,52,Male,New York,Clothing,4,89.99
ORD11122,2025-01-15,39,Male,Houston,Electronics,5,49.99
ORD11123,2025-10-06,64,Female,Houston,Electronics,4,49.99
ORD11124,2025-12-25,21,Male,Houston,Clothing,5,14.99
ORD11125,2025-03-17,18,Male,New York,Beauty,1,29.99
ORD11126,2025-12-04,28,Male,Seattle,Home & Kitchen,2,150.0
ORD11127,2025-02-14,43,Female,Seattle,Home & Kitchen,3,24.99
ORD11128,2025-10-04,46,Female,Seattle,Home & Kitchen,5,12.99
ORD11129,2025-03-18,64,Male,Seattle,Clothing,5,19.99
ORD11130,2025-03-13,38,Female,Houston,Electronics,2,1099.99
ORD11131,2025-08-09,57,Female,Chicago,Electronics,2,599.99
ORD11132,2025-01-20,39,Female,Miami,Clothing,5,14.99
ORD11133,2025-12-21,34,Female,Chicago,Clothing,5,89.99
ORD11134,2025-06-22,65,Female,Miami,Electronics,3,299.99
ORD11135,2025-06-27,46,Female,Miami,Beauty,4,9.99
ORD11136,2025-02-16,40,Female,Los Angeles,Beauty,4,18.5
ORD11137,2025-09-02,30,Female,Seattle,Clothing,5,19.99
ORD11138,2025-08-20,35,Male,New York,Electronics,4,49.99
ORD11139,2025-11-09,52,Female,Miami,Clothing,5,14.99
ORD11140,2025-09-12,63,Female,Los Angeles,Home & Kitchen,4,85.0
ORD11141,2025-01-20,59,Female,Seattle,Electronics,2,49.99
ORD11142,2025-12-16,58,Female,Chicago,Electronics,1,1099.99
ORD11143,2025-12-06,41,Female,Houston,Beauty,4,75.0
ORD11144,2025-10-19,20,Male,New York,Clothing,5,89.99
ORD11145,2025-04-01,65,Male,Chicago,Home & Kitchen,2,150.0
ORD11146,2025-09-26,43,Female,Houston,Clothing,3,39.99
ORD11147,2025-11-10,36,Male,Los Angeles,Clothing,4,89.99
ORD11148,2025-04-24,30,Female,Miami,Electronics,4,1099.99
ORD11149,2025-03-26,34,Male,Seattle,Home & Kitchen,5,85.0
ORD11150,2025-06-22,64,Non-binary,Houston,Clothing,4,89.99
ORD11151,2025-03-27,54,Male,Miami,Clothing,3,39.99
ORD11152,2025-09-29,56,Female,Chicago,Electronics,5,599.99
ORD11153,2025-02-24,53,Female,Chicago,Home & Kitchen,4,24.99
ORD11154,2025-09-23,34,Non-binary,Miami,Home & Kitchen,5,24.99
ORD11155,2025-06-14,49,Female,Chicago,Home & Kitchen,1,85.0
ORD11156,2025-04-10,37,Female,New York,Electronics,4,299.99
ORD11157,2025-11-03,48,Male,Los Angeles,Home & Kitchen,3,85.0
ORD11158,2025-01-20,23,Female,Los Angeles,Beauty,1,75.0
ORD11159,2025-06-16,36,Female,Chicago,Home & Kitchen,1,85.0
ORD11160,2025-04-21,64,Male,Miami,Clothing,4,14.99
ORD11161,2025-09-26,24,Male,Houston,Beauty,1,75.0
ORD11162,2025-01-09,57,Male,Los Angeles,Electronics,1,1099.99
ORD11163,2025-01-19,40,Male,Houston,Electronics,5,49.99
ORD11164,2025-01-31,56,Female,Los Angeles,Beauty,3,9.99
ORD11165,2025-07-04,26,Male,Miami,Home & Kitchen,2,12.99
ORD11166,2025-03-12,39,Female,Houston,Beauty,3,9.99
ORD11167,2025-10-26,50,Male,Houston,Beauty,3,75.0
ORD11168,2025-03-27,26,Female,Chicago,Home & Kitchen,5,150.0
ORD11169,2025-11-20,39,Female,Houston,Home & Kitchen,5,150.0
ORD11170,2025-05-28,29,Female,Chicago,Electronics,4,299.99
ORD11171,2025-06-20,19,Male,New York,Electronics,2,299.99
ORD11172,2025-06-07,41,Female,Miami,Clothing,2,19.99
ORD11173,2025-03-09,59,Female,New York,Home & Kitchen,1,150.0
ORD11174,2025-04-17,18,Male,Houston,Electronics,4,599.99
ORD11175,2025-10-12,65,Male,New York,Home & Kitchen,3,150.0
ORD11176,2025-09-24,51,Female,Houston,Beauty,4,29.99
ORD11177,2025-12-20,32,Male,Seattle,Beauty,4,75.0
ORD11178,2025-03-18,65,Male,Chicago,Clothing,3,89.99
ORD11179,2025-04-18,22,Female,Los Angeles,Electronics,2,599.99
ORD11180,2025-02-02,26,Male,Los Angeles,Electronics,5,1099.99
ORD11181,2025-02-17,21,Male,New York,Electronics,4,599.99
ORD11182,2025-05-15,49,Male,Seattle,Beauty,1,75.0
ORD11183,2025-09-30,28,Female,Houston,Electronics,2,49.99
ORD11184,2025-04-03,40,Female,Chicago,Home & Kitchen,5,150.0
ORD11185,2025-11-18,35,Female,Houston,Clothing,3,19.99
ORD11186,2025-03-14,57,Male,Seattle,Beauty,5,18.5
ORD11187,2025-05-04,64,Male,New York,Clothing,1,14.99
ORD11188,2025-11-27,48,Male,Houston,Clothing,4,39.99
ORD11189,2025-04-22,54,Female,Los Angeles,Electronics,2,1099.99
ORD11190,2025-03-30,27,Female,Miami,Clothing,2,14.99
ORD11191,2025-02-21,64,Male,Chicago,Electronics,2,1099.99
ORD11192,2025-10-11,53,Male,Los Angeles,Home & Kitchen,2,150.0
ORD11193,2025-10-23,52,Male,Miami,Home & Kitchen,4,150.0
ORD11194,2025-03-04,49,Female,Houston,Beauty,2,29.99
ORD11195,2025-07-21,36,Male,New York,Home & Kitchen,3,150.0
ORD11196,2025-10-23,49,Female,Seattle,Electronics,4,599.99
